´«¸ÐÆ÷Î»ÖÃ,0GTA32CRH101_PV,0GTA32CT101_PV,0GTA32CP101_PV
2026-03-26 09:43,91.7,18.31,97.57
2026-03-26 09:44,91.4,18.45,97.57
2026-03-26 09:45,91.3,18.28,97.57
2026-03-26 09:46,93.6,18.03,97.57
2026-03-26 09:47,94.3,17.92,97.57
2026-03-26 09:48,94.2,18.05,97.58
2026-03-26 09:49,93.7,18.17,97.58
2026-03-26 09:50,93.1,18.21,97.58
2026-03-26 09:51,92.8,18.11,97.58
2026-03-26 09:52,92.7,18.04,97.58
2026-03-26 09:53,92.7,18.01,97.57
2026-03-26 09:54,92.5,17.9,97.58
2026-03-26 09:55,93,17.93,97.56
2026-03-26 09:56,92.5,18.15,97.57
2026-03-26 09:57,92.3,18.15,97.57
2026-03-26 09:58,92.1,18.35,97.56
2026-03-26 09:59,90.7,18.25,97.57
2026-03-26 10:00,91,18.31,97.58
2026-03-26 10:01,91,18.55,97.57
2026-03-26 10:02,90.8,18.65,97.57
2026-03-26 10:03,90.6,18.73,97.58
2026-03-26 10:04,89.3,18.67,97.57
2026-03-26 10:05,88.9,18.7,97.58
2026-03-26 10:06,88.7,18.72,97.57
2026-03-26 10:07,88.2,18.79,97.57
2026-03-26 10:08,88.1,18.77,97.57
2026-03-26 10:09,88.1,18.82,97.57
2026-03-26 10:10,87,18.79,97.57
2026-03-26 10:11,87.4,18.82,97.58
2026-03-26 10:12,87.6,18.83,97.58
2026-03-26 10:13,87.3,18.96,97.58
2026-03-26 10:14,86.6,18.93,97.58
2026-03-26 10:15,86.4,19,97.57
2026-03-26 10:16,86.1,19.01,97.58
2026-03-26 10:17,85.7,19.11,97.57
2026-03-26 10:18,84.9,19.1,97.57
2026-03-26 10:19,85.1,19.1,97.58
2026-03-26 10:20,85.1,19.21,97.57
2026-03-26 10:21,85.1,19.25,97.58
2026-03-26 10:22,85,19.34,97.58
2026-03-26 10:23,85.4,19.35,97.58
2026-03-26 10:24,85.6,19.37,97.58
2026-03-26 10:25,86.1,19.32,97.58
2026-03-26 10:26,85.9,19.42,97.58
2026-03-26 10:27,85.9,19.39,97.58
2026-03-26 10:28,85.5,19.59,97.58
2026-03-26 10:29,84.6,19.56,97.57
2026-03-26 10:30,84.3,19.59,97.57
2026-03-26 10:31,83.7,19.53,97.56
2026-03-26 10:32,85.1,19.53,97.57
2026-03-26 10:33,86,19.53,97.56
2026-03-26 10:34,87.6,19.49,97.56
2026-03-26 10:35,88.7,19.17,97.56
2026-03-26 10:36,89.3,19.21,97.56
2026-03-26 10:37,89.9,19.11,97.56
2026-03-26 10:38,89.5,18.93,97.56
2026-03-26 10:39,89,19.03,97.55
2026-03-26 10:40,88.7,19.03,97.56
2026-03-26 10:41,89,19.01,97.56
2026-03-26 10:42,88.4,19.03,97.56
2026-03-26 10:43,88.7,19.11,97.56
2026-03-26 10:44,88.7,19.13,97.56
2026-03-26 10:45,89,19.01,97.56
2026-03-26 10:46,88.7,19.1,97.56
2026-03-26 10:47,88.5,19.24,97.56
2026-03-26 10:48,87.2,19.29,97.56
2026-03-26 10:49,86.5,19.22,97.57
2026-03-26 10:50,87,19.28,97.56
2026-03-26 10:51,86.8,19.39,97.57
2026-03-26 10:52,87.2,19.48,97.56
2026-03-26 10:53,87.4,19.44,97.56
2026-03-26 10:54,87,19.59,97.56
2026-03-26 10:55,87,19.67,97.57
2026-03-26 10:56,86.8,19.73,97.56
2026-03-26 10:57,87.6,19.84,97.56
2026-03-26 10:58,87.5,19.73,97.57
2026-03-26 10:59,87.2,19.86,97.57
2026-03-26 11:00,86.7,19.8,97.56
2026-03-26 11:01,86.7,20.01,97.56
2026-03-26 11:02,88,19.66,97.56
2026-03-26 11:03,88.1,19.66,97.56
2026-03-26 11:04,87.4,19.62,97.55
2026-03-26 11:05,87.8,19.46,97.56
2026-03-26 11:06,88,19.39,97.56
2026-03-26 11:07,87.9,19.58,97.56
2026-03-26 11:08,87.7,19.56,97.56
2026-03-26 11:09,88.6,19.6,97.56
2026-03-26 11:10,87.5,19.44,97.56
2026-03-26 11:11,87.7,19.1,97.56
2026-03-26 11:12,88.7,19.04,97.56
2026-03-26 11:13,89.2,19.07,97.56
2026-03-26 11:14,88.9,19.03,97.56
2026-03-26 11:15,88.3,19.17,97.57
2026-03-26 11:16,88.2,19.29,97.57
2026-03-26 11:17,88.4,19.32,97.56
2026-03-26 11:18,88.6,19.25,97.56
2026-03-26 11:19,88.4,19.49,97.57
2026-03-26 11:20,88.1,19.59,97.56
2026-03-26 11:21,87.9,19.55,97.57
2026-03-26 11:22,88.6,19.38,97.56
2026-03-26 11:23,88.2,19.58,97.56
2026-03-26 11:24,87.7,19.72,97.56
2026-03-26 11:25,87.3,19.72,97.56
2026-03-26 11:26,87.1,19.8,97.55
2026-03-26 11:27,87,19.83,97.55
2026-03-26 11:28,87.1,19.84,97.55
2026-03-26 11:29,87.9,19.83,97.56
2026-03-26 11:30,88.1,19.8,97.55
2026-03-26 11:31,88,19.76,97.55
2026-03-26 11:32,88.8,19.56,97.55
2026-03-26 11:33,89.6,19.49,97.55
2026-03-26 11:34,89,19.52,97.55
2026-03-26 11:35,88.9,19.7,97.56
2026-03-26 11:36,88.6,19.81,97.56
2026-03-26 11:37,88.3,19.69,97.54
2026-03-26 11:38,88.7,19.87,97.54
2026-03-26 11:39,88.4,19.87,97.54
2026-03-26 11:40,87.7,19.7,97.55
2026-03-26 11:41,88.1,19.69,97.54
2026-03-26 11:42,88.1,19.9,97.55
2026-03-26 11:43,87.6,19.9,97.54
2026-03-26 11:44,87,19.88,97.55
2026-03-26 11:45,86.8,19.88,97.54
2026-03-26 11:46,86.2,19.78,97.54
2026-03-26 11:47,86.2,20.1,97.54
2026-03-26 11:48,86.6,19.99,97.54
2026-03-26 11:49,86.5,19.87,97.54
2026-03-26 11:50,86.1,20.12,97.54
2026-03-26 11:51,85.8,19.97,97.53
2026-03-26 11:52,86,19.7,97.53
2026-03-26 11:53,86.4,19.91,97.54
2026-03-26 11:54,86.2,19.88,97.53
2026-03-26 11:55,86.4,19.94,97.53
2026-03-26 11:56,86.9,19.99,97.52
2026-03-26 11:57,87.3,19.77,97.51
2026-03-26 11:58,87,19.93,97.52
2026-03-26 11:59,86.3,19.9,97.51
2026-03-26 12:00,86.1,19.99,97.52
2026-03-26 12:01,85.8,20.05,97.51
2026-03-26 12:02,85.6,19.96,97.51
2026-03-26 12:03,86,19.91,97.51
2026-03-26 12:04,85.8,19.84,97.5
2026-03-26 12:05,85.5,19.99,97.5
2026-03-26 12:06,85.5,19.86,97.51
2026-03-26 12:07,85.7,19.93,97.51
2026-03-26 12:08,85.4,19.96,97.5
2026-03-26 12:09,85.6,19.83,97.5
2026-03-26 12:10,86,20.03,97.5
2026-03-26 12:11,85.5,20.04,97.5
2026-03-26 12:12,85.3,20.08,97.5
2026-03-26 12:13,85.5,20,97.49
2026-03-26 12:14,86.1,19.94,97.49
2026-03-26 12:15,86.3,19.69,97.49
2026-03-26 12:16,86.3,19.88,97.49
2026-03-26 12:17,86.4,19.97,97.49
2026-03-26 12:18,86.7,19.77,97.49
2026-03-26 12:19,86.4,19.84,97.49
2026-03-26 12:20,86.5,19.73,97.49
2026-03-26 12:21,86.6,19.84,97.49
2026-03-26 12:22,86.6,19.88,97.5
2026-03-26 12:23,86.7,19.91,97.49
2026-03-26 12:24,86.9,19.97,97.49
2026-03-26 12:25,87.9,19.65,97.49
2026-03-26 12:26,90.6,19.41,97.49
2026-03-26 12:27,90.4,19.45,97.49
2026-03-26 12:28,89,19.37,97.49
2026-03-26 12:29,88.5,19.22,97.49
2026-03-26 12:30,89.9,18.79,97.49
2026-03-26 12:31,89.8,18.63,97.49
2026-03-26 12:32,90.7,18.83,97.48
2026-03-26 12:33,90.8,18.77,97.48
2026-03-26 12:34,90.9,18.55,97.48
2026-03-26 12:35,90.7,18.56,97.48
2026-03-26 12:36,90.6,18.63,97.47
2026-03-26 12:37,90.5,18.8,97.48
2026-03-26 12:38,89.7,18.93,97.47
2026-03-26 12:39,91.5,18.67,97.48
2026-03-26 12:40,91.6,18.89,97.47
2026-03-26 12:41,92.2,18.54,97.48
2026-03-26 12:42,92.6,18.38,97.47
2026-03-26 12:43,93.1,18.48,97.47
2026-03-26 12:44,92.6,18.46,97.47
2026-03-26 12:45,92.8,18.59,97.47
2026-03-26 12:46,92.3,18.62,97.47
2026-03-26 12:47,91.5,18.82,97.46
2026-03-26 12:48,91.2,18.79,97.47
2026-03-26 12:49,90.4,18.89,97.46
2026-03-26 12:50,90.5,18.9,97.46
2026-03-26 12:51,90.1,18.98,97.46
2026-03-26 12:52,90.1,19.04,97.46
2026-03-26 12:53,89.9,19.1,97.46
2026-03-26 12:54,89.5,19.01,97.45
2026-03-26 12:55,89.4,19.06,97.45
2026-03-26 12:56,89.4,19.21,97.45
2026-03-26 12:57,89.3,19.13,97.45
2026-03-26 12:58,89.3,19.18,97.45
2026-03-26 12:59,88.8,19.06,97.45
2026-03-26 13:00,89,19.14,97.45
2026-03-26 13:01,88.7,19.14,97.45
2026-03-26 13:02,88.5,19.18,97.45
2026-03-26 13:03,88.5,19.19,97.45
2026-03-26 13:04,88.6,19.21,97.45
2026-03-26 13:05,88.7,19.32,97.44
2026-03-26 13:06,88.4,19.26,97.44
2026-03-26 13:07,88.9,19.19,97.44
2026-03-26 13:08,89.2,18.91,97.43
2026-03-26 13:09,90,18.85,97.43
2026-03-26 13:10,90.8,18.45,97.43
2026-03-26 13:11,91.7,18.2,97.42
2026-03-26 13:12,91.5,18.44,97.42
2026-03-26 13:13,91.6,18.52,97.43
2026-03-26 13:14,91.3,18.56,97.43
2026-03-26 13:15,90.6,18.67,97.42
2026-03-26 13:16,90,18.83,97.42
2026-03-26 13:17,89.7,19.03,97.42
2026-03-26 13:18,89.2,18.96,97.42
2026-03-26 13:19,89,19.11,97.42
2026-03-26 13:20,88.7,19.14,97.42
2026-03-26 13:21,88.4,19.31,97.41
2026-03-26 13:22,87.8,19.37,97.4
2026-03-26 13:23,88.5,19.21,97.41
2026-03-26 13:24,89,19.01,97.4
2026-03-26 13:25,89.5,18.9,97.4
2026-03-26 13:26,89.4,19.14,97.4
2026-03-26 13:27,89,18.94,97.39
2026-03-26 13:28,89.3,19.06,97.38
2026-03-26 13:29,88.6,19.24,97.38
2026-03-26 13:30,88.5,19.55,97.38
2026-03-26 13:31,87.7,19.48,97.39
2026-03-26 13:32,87.9,19.53,97.38
2026-03-26 13:33,87.9,19.53,97.38
2026-03-26 13:34,87.8,19.87,97.4
2026-03-26 13:35,87.3,20.04,97.38
2026-03-26 13:36,87.2,20.01,97.38
2026-03-26 13:37,87.4,19.8,97.39
2026-03-26 13:38,88.2,19.83,97.38
2026-03-26 13:39,88.2,20.01,97.37
2026-03-26 13:40,87,20.28,97.37
2026-03-26 13:41,86.7,20.29,97.37
2026-03-26 13:42,86.7,20.27,97.37
2026-03-26 13:43,86.7,20.21,97.36
2026-03-26 13:44,87.2,19.69,97.37
2026-03-26 13:45,87.4,19.81,97.37
2026-03-26 13:46,88,19.87,97.37
2026-03-26 13:47,88.2,20.12,97.37
2026-03-26 13:48,86.9,20.21,97.36
2026-03-26 13:49,85.9,20.29,97.36
2026-03-26 13:50,86.2,20.62,97.36
2026-03-26 13:51,84.3,20.84,97.36
2026-03-26 13:52,83.6,21.07,97.36
2026-03-26 13:53,82.2,21.33,97.36
2026-03-26 13:54,82,21.56,97.35
2026-03-26 13:55,81.5,21.73,97.35
2026-03-26 13:56,81.4,21.77,97.35
2026-03-26 13:57,82.1,21.57,97.35
2026-03-26 13:58,83,21.26,97.34
2026-03-26 13:59,84.2,20.97,97.34
2026-03-26 14:00,83.6,20.88,97.34
2026-03-26 14:01,83.4,21.17,97.34
2026-03-26 14:02,83,21.32,97.34
2026-03-26 14:03,82.3,21.7,97.34
2026-03-26 14:04,81.4,21.87,97.34
2026-03-26 14:05,80.8,22.04,97.34
2026-03-26 14:06,80.5,22.22,97.33
2026-03-26 14:07,79.8,22.24,97.33
2026-03-26 14:08,79,22.21,97.33
2026-03-26 14:09,79.4,22.09,97.33
2026-03-26 14:10,79.1,22.4,97.32
2026-03-26 14:11,78.3,22.54,97.33
2026-03-26 14:12,77.8,22.71,97.33
2026-03-26 14:13,77.5,22.87,97.33
2026-03-26 14:14,77.1,22.95,97.32
2026-03-26 14:15,78.2,22.6,97.33
2026-03-26 14:16,77.8,22.78,97.33
2026-03-26 14:17,78.2,22.59,97.32
2026-03-26 14:18,78.3,22.64,97.32
2026-03-26 14:19,77.5,23.01,97.32
2026-03-26 14:20,77.8,22.81,97.32
2026-03-26 14:21,76.6,22.94,97.31
2026-03-26 14:22,77.3,23.29,97.31
2026-03-26 14:23,76.7,23.11,97.3
2026-03-26 14:24,76.4,23.28,97.3
2026-03-26 14:25,75.4,23.5,97.31
2026-03-26 14:26,74.8,23.35,97.3
2026-03-26 14:27,75.5,23.67,97.3
2026-03-26 14:28,75.2,23.7,97.3
2026-03-26 14:29,74.5,23.88,97.29
2026-03-26 14:30,74.8,23.84,97.3
2026-03-26 14:31,74.6,23.91,97.3
2026-03-26 14:32,75.4,23.65,97.3
2026-03-26 14:33,75.1,23.61,97.29
2026-03-26 14:34,75.1,23.64,97.29
2026-03-26 14:35,75.4,23.89,97.29
2026-03-26 14:36,74.8,23.88,97.29
2026-03-26 14:37,74.3,24.05,97.29
2026-03-26 14:38,74.8,23.84,97.3
2026-03-26 14:39,75.2,23.76,97.29
2026-03-26 14:40,74.4,24.09,97.29
2026-03-26 14:41,75,24.02,97.29
2026-03-26 14:42,75.1,23.83,97.29
2026-03-26 14:43,74.7,24.23,97.29
2026-03-26 14:44,73.3,24.53,97.29
2026-03-26 14:45,73.1,24.35,97.3
2026-03-26 14:46,72.5,24.32,97.29
2026-03-26 14:47,72.8,24.53,97.3
2026-03-26 14:48,72.7,24.74,97.29
2026-03-26 14:49,71.9,24.53,97.3
2026-03-26 14:50,71.8,24.56,97.3
2026-03-26 14:51,71.5,24.68,97.3
2026-03-26 14:52,73.1,24.43,97.3
2026-03-26 14:53,71.5,24.65,97.3
2026-03-26 14:54,72.4,24.39,97.3
2026-03-26 14:55,72,24.38,97.3
2026-03-26 14:56,71.9,24.42,97.3
2026-03-26 14:57,72.3,24.22,97.3
2026-03-26 14:58,71.7,24.33,97.29
2026-03-26 14:59,72.2,24.46,97.3
2026-03-26 15:00,73.2,24.26,97.31
2026-03-26 15:01,72.2,24.35,97.3
2026-03-26 15:02,72,24.35,97.31
2026-03-26 15:03,72.3,24.24,97.3
2026-03-26 15:04,72.1,24.47,97.3
2026-03-26 15:05,71.8,24.48,97.31
2026-03-26 15:06,71.6,24.44,97.3
2026-03-26 15:07,71.8,24.61,97.29
2026-03-26 15:08,71.4,24.74,97.3
2026-03-26 15:09,71.8,24.13,97.3
2026-03-26 15:10,72.7,24.06,97.3
2026-03-26 15:11,72.5,24.15,97.29
2026-03-26 15:12,73.1,24.15,97.29
2026-03-26 15:13,73.1,24.01,97.29
2026-03-26 15:14,72.9,23.64,97.29
2026-03-26 15:15,73,23.78,97.29
2026-03-26 15:16,72.9,23.85,97.29
2026-03-26 15:17,72.6,23.64,97.29
2026-03-26 15:18,72.5,23.64,97.29
2026-03-26 15:19,74.2,23.13,97.28
2026-03-26 15:20,75.1,22.83,97.28
2026-03-26 15:21,74.7,22.97,97.27
2026-03-26 15:22,74.7,23.09,97.27
2026-03-26 15:23,74.6,22.91,97.27
2026-03-26 15:24,75.5,22.68,97.27
2026-03-26 15:25,74.9,22.66,97.26
2026-03-26 15:26,74.6,22.71,97.27
2026-03-26 15:27,75.2,22.63,97.26
2026-03-26 15:28,75.5,22.57,97.27
2026-03-26 15:29,75.7,22.53,97.25
2026-03-26 15:30,75.2,22.7,97.27
2026-03-26 15:31,74.7,22.77,97.26
2026-03-26 15:32,74.7,22.83,97.26
2026-03-26 15:33,74.4,22.9,97.26
2026-03-26 15:34,74,22.83,97.26
2026-03-26 15:35,73.9,22.61,97.26
2026-03-26 15:36,74.3,22.66,97.26
2026-03-26 15:37,75,22.47,97.26
2026-03-26 15:38,74.6,22.63,97.26
2026-03-26 15:39,74.7,22.67,97.26
2026-03-26 15:40,74.6,22.63,97.26
2026-03-26 15:41,75.4,22.61,97.26
2026-03-26 15:42,74.1,22.76,97.27
2026-03-26 15:43,74.4,22.47,97.26
2026-03-26 15:44,74.8,22.43,97.26
2026-03-26 15:45,74.6,22.7,97.26
2026-03-26 15:46,74.6,22.46,97.27
2026-03-26 15:47,74.1,22.67,97.27
2026-03-26 15:48,74.2,22.57,97.27
2026-03-26 15:49,75.1,22.29,97.28
2026-03-26 15:50,75.5,22.39,97.27
2026-03-26 15:51,75.4,22.46,97.27
2026-03-26 15:52,75,22.36,97.29
2026-03-26 15:53,74.8,22.36,97.27
2026-03-26 15:54,74.7,22.39,97.28
2026-03-26 15:55,75.3,22.12,97.29
2026-03-26 15:56,75.7,22.22,97.28
2026-03-26 15:57,75.8,22.07,97.27
2026-03-26 15:58,75.8,21.79,97.27
2026-03-26 15:59,77.3,21.56,97.29
2026-03-26 16:00,78.3,20.91,97.28
2026-03-26 16:01,78.3,20.95,97.27
2026-03-26 16:02,78.9,20.84,97.29
2026-03-26 16:03,79,20.87,97.28
2026-03-26 16:04,79,20.94,97.28
2026-03-26 16:05,79.6,20.67,97.28
2026-03-26 16:06,79.8,20.67,97.27
2026-03-26 16:07,79.9,20.66,97.28
2026-03-26 16:08,79.6,20.71,97.28
2026-03-26 16:09,79.7,20.66,97.27
2026-03-26 16:10,79.7,20.64,97.29
2026-03-26 16:11,80.7,20.52,97.28
2026-03-26 16:12,80.1,20.66,97.29
2026-03-26 16:13,80,20.55,97.28
2026-03-26 16:14,80.1,20.6,97.28
2026-03-26 16:15,79.9,20.67,97.29
2026-03-26 16:16,80.2,20.58,97.28
2026-03-26 16:17,80.8,20.28,97.28
2026-03-26 16:18,80.8,20.31,97.28
2026-03-26 16:19,80.5,20.35,97.29
2026-03-26 16:20,81.2,20.21,97.29
2026-03-26 16:21,81.4,20.15,97.28
2026-03-26 16:22,81.4,20.1,97.28
2026-03-26 16:23,81.7,20.17,97.29
2026-03-26 16:24,81.5,20.1,97.29
2026-03-26 16:25,82.6,19.76,97.29
2026-03-26 16:26,82.9,19.76,97.28
2026-03-26 16:27,82.6,19.84,97.28
2026-03-26 16:28,82.8,19.76,97.29
2026-03-26 16:29,82.6,19.8,97.28
2026-03-26 16:30,82.4,19.81,97.29
2026-03-26 16:31,81.9,19.88,97.29
2026-03-26 16:32,82.2,19.81,97.29
2026-03-26 16:33,82.5,19.58,97.29
2026-03-26 16:34,82.5,19.8,97.29
2026-03-26 16:35,82.2,19.99,97.29
2026-03-26 16:36,82,19.9,97.3
2026-03-26 16:37,82.4,19.99,97.29
2026-03-26 16:38,82.6,19.81,97.3
2026-03-26 16:39,82.4,19.96,97.31
2026-03-26 16:40,82.3,20.12,97.3
2026-03-26 16:41,82,20.19,97.31
2026-03-26 16:42,81.9,20.22,97.31
2026-03-26 16:43,82.1,20.12,97.31
2026-03-26 16:44,82.8,19.84,97.3
2026-03-26 16:45,83.2,19.88,97.31
2026-03-26 16:46,83.5,19.62,97.31
2026-03-26 16:47,83.9,19.66,97.31
2026-03-26 16:48,83.6,19.74,97.31
2026-03-26 16:49,84.1,19.59,97.31
2026-03-26 16:50,83.8,19.65,97.31
2026-03-26 16:51,83.3,19.86,97.31
2026-03-26 16:52,83.1,19.93,97.31
2026-03-26 16:53,83.6,19.63,97.3
2026-03-26 16:54,83.9,19.65,97.31
2026-03-26 16:55,83.5,19.62,97.31
2026-03-26 16:56,83.5,19.7,97.31
2026-03-26 16:57,83.4,19.77,97.31
2026-03-26 16:58,83.1,19.93,97.3
2026-03-26 16:59,82.9,20.03,97.3
2026-03-26 17:00,82.3,20.03,97.3
2026-03-26 17:01,82.3,20.17,97.29
2026-03-26 17:02,82.1,20.22,97.31
2026-03-26 17:03,83.2,19.86,97.3
2026-03-26 17:04,83,19.84,97.31
2026-03-26 17:05,82.8,20.01,97.31
2026-03-26 17:06,82.7,20.21,97.3
2026-03-26 17:07,82.7,20.01,97.31
2026-03-26 17:08,82.8,20,97.31
2026-03-26 17:09,83.1,19.78,97.3
2026-03-26 17:10,83.4,19.69,97.3
2026-03-26 17:11,83.9,19.62,97.31
2026-03-26 17:12,83.9,19.6,97.31
2026-03-26 17:13,83.5,19.77,97.31
2026-03-26 17:14,83.1,19.76,97.31
2026-03-26 17:15,82.9,19.93,97.3
2026-03-26 17:16,82.8,20,97.29
2026-03-26 17:17,82.4,20.1,97.29
2026-03-26 17:18,82,20,97.29
2026-03-26 17:19,82.1,20.19,97.29
2026-03-26 17:20,81.9,20.11,97.29
2026-03-26 17:21,82.3,19.99,97.29
2026-03-26 17:22,82.8,19.77,97.29
2026-03-26 17:23,83.5,19.58,97.29
2026-03-26 17:24,83.8,19.46,97.29
2026-03-26 17:25,83.6,19.69,97.29
2026-03-26 17:26,83.3,19.76,97.28
2026-03-26 17:27,83.1,19.86,97.29
2026-03-26 17:28,82.9,19.94,97.28
2026-03-26 17:29,82.7,19.9,97.29
2026-03-26 17:30,82.4,20.01,97.29
2026-03-26 17:31,82.6,19.96,97.3
2026-03-26 17:32,82.7,20.07,97.29
2026-03-26 17:33,82.5,20.14,97.3
2026-03-26 17:34,82.2,20.22,97.3
2026-03-26 17:35,82.2,20.03,97.3
2026-03-26 17:36,82.3,20.18,97.3
2026-03-26 17:37,82.5,20.03,97.3
2026-03-26 17:38,82.2,20.27,97.29
2026-03-26 17:39,82,20.25,97.3
2026-03-26 17:40,82,20.25,97.29
2026-03-26 17:41,83,20.08,97.3
2026-03-26 17:42,83.6,19.88,97.29
2026-03-26 17:43,83.3,19.99,97.31
2026-03-26 17:44,82.9,19.91,97.3
2026-03-26 17:45,82.7,19.96,97.3
2026-03-26 17:46,83.1,19.9,97.31
2026-03-26 17:47,82.9,20.01,97.31
2026-03-26 17:48,82.6,20.03,97.31
2026-03-26 17:49,82.5,20.12,97.31
2026-03-26 17:50,82.4,20.11,97.31
2026-03-26 17:51,82.3,20.17,97.31
2026-03-26 17:52,82.6,20.08,97.3
2026-03-26 17:53,82.7,20.07,97.3
2026-03-26 17:54,83.4,19.87,97.31
2026-03-26 17:55,83.6,19.87,97.3
2026-03-26 17:56,83.3,19.87,97.31
2026-03-26 17:57,83.5,19.76,97.32
2026-03-26 17:58,83.7,19.77,97.32
2026-03-26 17:59,83.8,19.67,97.32
2026-03-26 18:00,84.5,19.45,97.33
2026-03-26 18:01,84.7,19.32,97.33
2026-03-26 18:02,84.4,19.46,97.33
2026-03-26 18:03,84.6,19.45,97.33
2026-03-26 18:04,84.5,19.55,97.33
2026-03-26 18:05,84.4,19.39,97.33
2026-03-26 18:06,84.5,19.46,97.33
2026-03-26 18:07,84.6,19.21,97.34
2026-03-26 18:08,84.8,19.28,97.33
2026-03-26 18:09,84.7,19.32,97.33
2026-03-26 18:10,85.2,19.24,97.33
2026-03-26 18:11,85.1,19.37,97.34
2026-03-26 18:12,85.2,19.28,97.33
2026-03-26 18:13,86.2,19.03,97.35
2026-03-26 18:14,86.7,18.91,97.34
2026-03-26 18:15,87.1,18.74,97.34
2026-03-26 18:16,87.1,18.87,97.34
2026-03-26 18:17,87.1,18.9,97.34
2026-03-26 18:18,87.1,18.94,97.34
2026-03-26 18:19,86.8,18.91,97.33
2026-03-26 18:20,87.2,18.74,97.33
2026-03-26 18:21,87.5,18.69,97.34
2026-03-26 18:22,87.3,18.77,97.33
2026-03-26 18:23,87,18.97,97.34
2026-03-26 18:24,86.6,18.97,97.33
2026-03-26 18:25,86.2,19.01,97.33
2026-03-26 18:26,86.5,18.83,97.33
2026-03-26 18:27,86.5,19.06,97.34
2026-03-26 18:28,86.1,18.96,97.34
2026-03-26 18:29,85.9,19.08,97.34
2026-03-26 18:30,85.7,19.13,97.35
2026-03-26 18:31,85.5,19.14,97.35
2026-03-26 18:32,85.4,19.11,97.36
2026-03-26 18:33,85.2,19.17,97.36
2026-03-26 18:34,85.1,19.22,97.36
2026-03-26 18:35,85.1,19.29,97.36
2026-03-26 18:36,85.1,19.35,97.36
2026-03-26 18:37,84.9,19.24,97.36
2026-03-26 18:38,84.9,19.24,97.35
2026-03-26 18:39,85,19.26,97.35
2026-03-26 18:40,84.8,19.37,97.37
2026-03-26 18:41,84.8,19.18,97.37
2026-03-26 18:42,85,19.04,97.37
2026-03-26 18:43,85.9,19.04,97.37
2026-03-26 18:44,86.4,18.9,97.38
2026-03-26 18:45,86.4,18.89,97.38
2026-03-26 18:46,86.8,18.86,97.38
2026-03-26 18:47,86.7,18.79,97.38
2026-03-26 18:48,86.8,18.77,97.38
2026-03-26 18:49,86.8,18.74,97.38
2026-03-26 18:50,86.7,18.85,97.37
2026-03-26 18:51,86.7,18.77,97.38
2026-03-26 18:52,86.8,18.67,97.37
2026-03-26 18:53,86.7,18.77,97.37
2026-03-26 18:54,86.8,18.74,97.37
2026-03-26 18:55,86.9,18.77,97.36
2026-03-26 18:56,86.7,18.77,97.35
2026-03-26 18:57,87.8,18.49,97.35
2026-03-26 18:58,88.9,18.18,97.36
2026-03-26 18:59,89.5,18.14,97.36
2026-03-26 19:00,89.3,17.92,97.36
2026-03-26 19:01,89.3,18.04,97.37
2026-03-26 19:02,88.9,18.3,97.38
2026-03-26 19:03,88.6,18.27,97.38
2026-03-26 19:04,88.4,18.51,97.38
2026-03-26 19:05,88,18.51,97.38
2026-03-26 19:06,87.7,18.45,97.37
2026-03-26 19:07,87.7,18.52,97.39
2026-03-26 19:08,87.5,18.35,97.4
2026-03-26 19:09,87.6,18.51,97.39
2026-03-26 19:10,87.7,18.54,97.38
2026-03-26 19:11,87.5,18.58,97.38
2026-03-26 19:12,87.4,18.54,97.39
2026-03-26 19:13,87.3,18.55,97.39
2026-03-26 19:14,87.6,18.45,97.39
2026-03-26 19:15,87.5,18.46,97.4
2026-03-26 19:16,87.4,18.52,97.4
2026-03-26 19:17,87.5,18.56,97.4
2026-03-26 19:18,88.7,18.18,97.41
2026-03-26 19:19,88.7,18.3,97.4
2026-03-26 19:20,88.6,18.32,97.4
2026-03-26 19:21,88.3,18.38,97.4
2026-03-26 19:22,88,18.28,97.41
2026-03-26 19:23,88.1,18.34,97.4
2026-03-26 19:24,88.2,18.35,97.41
2026-03-26 19:25,87.9,18.22,97.41
2026-03-26 19:26,88.2,18.13,97.42
2026-03-26 19:27,88.2,18.35,97.4
2026-03-26 19:28,88.1,18.28,97.42
2026-03-26 19:29,87.9,18.34,97.41
2026-03-26 19:30,87.9,18.31,97.42
2026-03-26 19:31,87.9,18.17,97.42
2026-03-26 19:32,88.1,18.05,97.42
2026-03-26 19:33,88,18.17,97.42
2026-03-26 19:34,87.9,18.24,97.42
2026-03-26 19:35,87.8,18.17,97.42
2026-03-26 19:36,87.6,18.17,97.42
2026-03-26 19:37,87.6,18.2,97.42
2026-03-26 19:38,87.7,18.18,97.42
2026-03-26 19:39,87.8,18.27,97.43
2026-03-26 19:40,87.7,18.25,97.43
2026-03-26 19:41,87.8,18.24,97.43
2026-03-26 19:42,87.6,18.11,97.44
2026-03-26 19:43,87.5,18.17,97.45
2026-03-26 19:44,87.7,18.07,97.44
2026-03-26 19:45,88.5,17.89,97.45
2026-03-26 19:46,88.2,17.9,97.45
2026-03-26 19:47,88.2,17.97,97.44
2026-03-26 19:48,88,17.9,97.43
2026-03-26 19:49,88.1,18.03,97.44
2026-03-26 19:50,88.2,17.85,97.44
2026-03-26 19:51,88.2,18.04,97.44
2026-03-26 19:52,88.1,17.96,97.43
2026-03-26 19:53,88,18.03,97.44
